window_time,motion_percentage_th,session_id,accuracy,TP,TN,FP,FN,Accuracy
16,14,387,,14,199,35,2,0.852
16,14,388,,47,165,36,6,0.8346456692913385
16,14,389,,33,119,33,28,0.7136150234741784
16,14,390,,148,35,26,0,0.8755980861244019
16,14,391,,157,45,35,4,0.8381742738589212
16,14,392,,73,126,65,4,0.7425373134328358
16,14,408,,34,37,23,17,0.6396396396396397
16,14,428,,93,95,76,12,0.6811594202898551
16,14,429,,66,99,25,19,0.7894736842105263
16,14,430,,47,91,90,4,0.5948275862068966
16,14,432,,20,94,8,51,0.6589595375722543
16,14,433,,17,155,10,39,0.7782805429864253
16,14,434,,39,86,21,0,0.8561643835616438
16,14,435,,21,107,5,30,0.7852760736196319
16,14,436,,48,177,2,16,0.9259259259259259
16,16,379,,30,39,15,22,0.6509433962264151
16,16,380,,5,86,36,34,0.5652173913043478
16,16,381,,9,46,7,13,0.7333333333333333
16,16,382,,26,149,7,54,0.7415254237288136
16,16,384,,41,138,10,33,0.8063063063063063
16,16,385,,69,85,5,15,0.8850574712643678
16,16,386,,25,184,64,5,0.7517985611510791
16,16,387,,14,222,12,2,0.944
16,16,388,,45,183,18,8,0.8976377952755905
16,16,389,,27,142,10,34,0.7934272300469484
16,16,390,,148,40,21,0,0.8995215311004785
16,16,391,,156,53,27,5,0.8672199170124482
16,16,392,,68,149,42,9,0.8097014925373134
16,16,408,,34,52,8,17,0.7747747747747747
16,16,428,,83,128,43,22,0.7644927536231884
16,16,429,,63,113,11,22,0.8421052631578947
16,16,430,,47,96,85,4,0.6163793103448276
16,16,432,,20,98,4,51,0.6820809248554913
16,16,433,,12,155,10,44,0.755656108597285
16,16,434,,36,88,19,3,0.8493150684931506
16,16,435,,14,108,4,37,0.7484662576687117
16,16,436,,41,179,0,23,0.9053497942386831
16,18,379,,30,41,13,22,0.6698113207547169
16,18,380,,5,93,29,34,0.6086956521739131
16,18,381,,9,49,4,13,0.7733333333333333
16,18,382,,18,154,2,62,0.7288135593220338
16,18,384,,41,138,10,33,0.8063063063063063
16,18,385,,62,86,4,22,0.8505747126436781
16,18,386,,22,202,46,8,0.8057553956834532
16,18,387,,14,223,11,2,0.948
16,18,388,,40,189,12,13,0.9015748031496063
16,18,389,,18,143,9,43,0.755868544600939
16,18,390,,148,44,17,0,0.9186602870813397
16,18,391,,155,53,27,6,0.8630705394190872
16,18,392,,65,164,27,12,0.8544776119402985
16,18,408,,30,54,6,21,0.7567567567567568
16,18,428,,79,135,36,26,0.7753623188405797
16,18,429,,62,118,6,23,0.861244019138756
16,18,430,,35,117,64,16,0.6551724137931034
16,18,432,,11,102,0,60,0.653179190751445
16,18,433,,5,162,3,51,0.755656108597285
16,18,434,,33,90,17,6,0.8424657534246576
16,18,435,,14,108,4,37,0.7484662576687117
16,18,436,,36,179,0,28,0.8847736625514403
16,20,379,,16,48,6,36,0.6037735849056604
16,20,380,,3,99,23,36,0.6335403726708074
16,20,381,,9,49,4,13,0.7733333333333333
16,20,382,,18,154,2,62,0.7288135593220338
16,20,384,,41,139,9,33,0.8108108108108109
16,20,385,,57,87,3,27,0.8275862068965517
16,20,386,,22,212,36,8,0.841726618705036
16,20,387,,14,226,8,2,0.96
16,20,388,,38,195,6,15,0.9173228346456693
16,20,389,,16,145,7,45,0.755868544600939
16,20,390,,148,44,17,0,0.9186602870813397
16,20,391,,151,57,23,10,0.8630705394190872
16,20,392,,64,167,24,13,0.8619402985074627
16,20,408,,30,54,6,21,0.7567567567567568
16,20,428,,67,145,26,38,0.7681159420289855
16,20,429,,62,121,3,23,0.8755980861244019
16,20,430,,24,141,40,27,0.7112068965517241
16,20,432,,5,102,0,66,0.6184971098265896
16,20,433,,3,163,2,53,0.751131221719457
16,20,434,,31,97,10,8,0.8767123287671232
16,20,435,,11,108,4,40,0.7300613496932515
16,20,436,,36,179,0,28,0.8847736625514403
16,22,379,,16,50,4,36,0.6226415094339622
16,22,380,,3,105,17,36,0.6708074534161491
16,22,381,,6,49,4,16,0.7333333333333333
16,22,382,,13,154,2,67,0.7076271186440678
16,22,384,,41,141,7,33,0.8198198198198198
16,22,385,,56,88,2,28,0.8275862068965517
16,22,386,,19,219,29,11,0.8561151079136691
16,22,387,,14,227,7,2,0.964
16,22,388,,29,196,5,24,0.8858267716535433
16,22,389,,16,145,7,45,0.755868544600939
16,22,390,,148,45,16,0,0.9234449760765551
16,22,391,,151,57,23,10,0.8630705394190872
16,22,392,,61,173,18,16,0.8731343283582089
16,22,408,,29,55,5,22,0.7567567567567568
16,22,428,,54,148,23,51,0.7318840579710145
16,22,429,,38,121,3,47,0.7607655502392344
16,22,430,,20,146,35,31,0.7155172413793104
16,22,432,,1,102,0,70,0.5953757225433526
16,22,433,,3,164,1,53,0.755656108597285
16,22,434,,19,97,10,20,0.7945205479452054
16,22,435,,11,112,0,40,0.754601226993865
16,22,436,,33,179,0,31,0.8724279835390947
16,24,379,,15,51,3,37,0.6226415094339622
16,24,380,,3,106,16,36,0.6770186335403726
16,24,381,,6,50,3,16,0.7466666666666667
16,24,382,,13,154,2,67,0.7076271186440678
16,24,384,,40,142,6,34,0.8198198198198198
16,24,385,,52,88,2,32,0.8045977011494253
16,24,386,,18,231,17,12,0.89568345323741
16,24,387,,14,229,5,2,0.972
16,24,388,,29,197,4,24,0.889763779527559
16,24,389,,12,147,5,49,0.7464788732394366
16,24,390,,148,45,16,0,0.9234449760765551
16,24,391,,151,57,23,10,0.8630705394190872
16,24,392,,61,174,17,16,0.8768656716417911
16,24,408,,29,57,3,22,0.7747747747747747
16,24,428,,51,153,18,54,0.7391304347826086
16,24,429,,30,122,2,55,0.7272727272727273
16,24,430,,9,153,28,42,0.6982758620689655
16,24,432,,1,102,0,70,0.5953757225433526
16,24,433,,3,165,0,53,0.7601809954751131
16,24,434,,17,97,10,22,0.7808219178082192
16,24,435,,10,112,0,41,0.7484662576687117
16,24,436,,0,179,0,64,0.7366255144032922
16,26,379,,15,51,3,37,0.6226415094339622
16,26,380,,3,111,11,36,0.7080745341614907
16,26,381,,5,50,3,17,0.7333333333333333
16,26,382,,9,154,2,71,0.690677966101695
16,26,384,,40,142,6,34,0.8198198198198198
16,26,385,,52,88,2,32,0.8045977011494253
16,26,386,,9,240,8,21,0.89568345323741
16,26,387,,14,229,5,2,0.972
16,26,388,,28,197,4,25,0.8858267716535433
16,26,389,,12,147,5,49,0.7464788732394366
16,26,390,,148,45,16,0,0.9234449760765551
16,26,391,,151,57,23,10,0.8630705394190872
16,26,392,,60,174,17,17,0.8731343283582089
16,26,408,,28,57,3,23,0.7657657657657657
16,26,428,,47,160,11,58,0.75
16,26,429,,22,123,1,63,0.69377990430622
16,26,430,,7,156,25,44,0.7025862068965517
16,26,432,,0,102,0,71,0.5895953757225434
16,26,433,,0,165,0,56,0.746606334841629
16,26,434,,17,98,9,22,0.7876712328767124
16,26,435,,10,112,0,41,0.7484662576687117
16,26,436,,0,179,0,64,0.7366255144032922
16,28,379,,15,51,3,37,0.6226415094339622
16,28,380,,3,115,7,36,0.7329192546583851
16,28,381,,3,53,0,19,0.7466666666666667
16,28,382,,9,154,2,71,0.690677966101695
16,28,384,,37,144,4,37,0.8153153153153153
16,28,385,,52,89,1,32,0.8103448275862069
16,28,386,,8,242,6,22,0.8992805755395683
16,28,387,,14,234,0,2,0.992
16,28,388,,27,199,2,26,0.889763779527559
16,28,389,,12,147,5,49,0.7464788732394366
16,28,390,,146,45,16,2,0.9138755980861244
16,28,391,,147,58,22,14,0.8506224066390041
16,28,392,,55,174,17,22,0.8544776119402985
16,28,408,,28,57,3,23,0.7657657657657657
16,28,428,,31,162,9,74,0.6992753623188406
16,28,429,,20,123,1,65,0.6842105263157895
16,28,430,,3,157,24,48,0.6896551724137931
16,28,432,,0,102,0,71,0.5895953757225434
16,28,433,,0,165,0,56,0.746606334841629
16,28,434,,14,103,4,25,0.8013698630136986
16,28,435,,10,112,0,41,0.7484662576687117
16,28,436,,0,179,0,64,0.7366255144032922
18,4,379,,52,4,50,0,0.5283018867924528
18,4,380,,39,26,96,0,0.40372670807453415
18,4,381,,20,35,18,2,0.7333333333333333
18,4,382,,70,91,65,10,0.6822033898305084
18,4,384,,70,62,86,4,0.5945945945945946
18,4,385,,81,69,21,3,0.8620689655172413
18,4,386,,30,31,217,0,0.21942446043165467
18,4,387,,16,32,202,0,0.192
18,4,388,,53,49,152,0,0.4015748031496063
18,4,389,,46,36,116,15,0.38497652582159625
18,4,390,,148,26,35,0,0.8325358851674641
18,4,391,,161,19,61,0,0.7468879668049793
18,4,392,,77,0,191,0,0.2873134328358209
18,4,408,,48,21,39,3,0.6216216216216216
18,4,428,,105,31,140,0,0.4927536231884058
18,4,429,,76,69,55,9,0.69377990430622
18,4,430,,51,38,143,0,0.38362068965517243
18,4,432,,64,61,41,7,0.7225433526011561
18,4,433,,48,115,50,8,0.7375565610859729
18,4,434,,39,31,76,0,0.4794520547945205
18,4,435,,43,82,30,8,0.7668711656441718
18,4,436,,64,104,75,0,0.691358024691358
18,6,379,,50,4,50,2,0.5094339622641509
18,6,380,,39,28,94,0,0.4161490683229814
18,6,381,,19,36,17,3,0.7333333333333333
18,6,382,,40,137,19,40,0.75
18,6,384,,59,92,56,15,0.6801801801801802
18,6,385,,80,77,13,4,0.9022988505747126
18,6,386,,30,43,205,0,0.26258992805755393
18,6,387,,16,52,182,0,0.272
18,6,388,,53,79,122,0,0.5196850393700787
18,6,389,,42,42,110,19,0.39436619718309857
18,6,390,,148,32,29,0,0.861244019138756
18,6,391,,161,20,60,0,0.7510373443983402
18,6,392,,76,18,173,1,0.35074626865671643
18,6,408,,40,28,32,11,0.6126126126126126
18,6,428,,105,48,123,0,0.5543478260869565
18,6,429,,74,80,44,11,0.7368421052631579
18,6,430,,51,53,128,0,0.4482758620689655
18,6,432,,49,64,38,22,0.653179190751445
18,6,433,,44,141,24,12,0.8371040723981901
18,6,434,,39,46,61,0,0.5821917808219178
18,6,435,,43,85,27,8,0.7852760736196319
18,6,436,,58,150,29,6,0.8559670781893004
18,8,379,,48,11,43,4,0.5566037735849056
18,8,380,,38,45,77,1,0.515527950310559
18,8,381,,19,37,16,3,0.7466666666666667
18,8,382,,35,145,11,45,0.7627118644067796
18,8,384,,56,112,36,18,0.7567567567567568
18,8,385,,79,78,12,5,0.9022988505747126
18,8,386,,30,82,166,0,0.4028776978417266
18,8,387,,16,75,159,0,0.364
18,8,388,,53,102,99,0,0.610236220472441
18,8,389,,40,54,98,21,0.4413145539906103
18,8,390,,148,33,28,0,0.8660287081339713
18,8,391,,161,28,52,0,0.7842323651452282
18,8,392,,75,51,140,2,0.4701492537313433
18,8,408,,40,28,32,11,0.6126126126126126
18,8,428,,105,62,109,0,0.605072463768116
18,8,429,,74,90,34,11,0.784688995215311
18,8,430,,48,62,119,3,0.47413793103448276
18,8,432,,47,73,29,24,0.6936416184971098
18,8,433,,35,146,19,21,0.8190045248868778
18,8,434,,39,63,44,0,0.6986301369863014
18,8,435,,41,90,22,10,0.803680981595092
18,8,436,,58,158,21,6,0.8888888888888888
18,10,379,,47,23,31,5,0.660377358490566
18,10,380,,33,50,72,6,0.515527950310559
18,10,381,,19,40,13,3,0.7866666666666666
18,10,382,,30,147,9,50,0.75
18,10,384,,49,133,15,25,0.8198198198198198
18,10,385,,78,83,7,6,0.9252873563218391
18,10,386,,30,117,131,0,0.5287769784172662
18,10,387,,15,133,101,1,0.592
18,10,388,,49,128,73,4,0.6968503937007874
18,10,389,,37,92,60,24,0.6056338028169014
18,10,390,,148,33,28,0,0.8660287081339713
18,10,391,,158,40,40,3,0.8215767634854771
18,10,392,,75,70,121,2,0.5410447761194029
18,10,408,,37,30,30,14,0.6036036036036037
18,10,428,,97,70,101,8,0.605072463768116
18,10,429,,73,90,34,12,0.7799043062200957
18,10,430,,48,74,107,3,0.5258620689655172
18,10,432,,35,90,12,36,0.7225433526011561
18,10,433,,28,155,10,28,0.8280542986425339
18,10,434,,39,71,36,0,0.7534246575342466
18,10,435,,41,98,14,10,0.852760736196319
18,10,436,,51,174,5,13,0.9259259259259259
18,12,379,,38,28,26,14,0.6226415094339622
18,12,380,,21,73,49,18,0.5838509316770186
18,12,381,,19,43,10,3,0.8266666666666667
18,12,382,,28,147,9,52,0.7415254237288136
18,12,384,,46,137,11,28,0.8243243243243243
18,12,385,,78,83,7,6,0.9252873563218391
18,12,386,,30,145,103,0,0.6294964028776978
18,12,387,,14,181,53,2,0.78
18,12,388,,48,145,56,5,0.7598425196850394
18,12,389,,33,112,40,28,0.6807511737089202
18,12,390,,148,36,25,0,0.8803827751196173
18,12,391,,157,40,40,4,0.8174273858921162
18,12,392,,74,90,101,3,0.6119402985074627
18,12,408,,37,32,28,14,0.6216216216216216
18,12,428,,89,76,95,16,0.5978260869565217
18,12,429,,73,92,32,12,0.7894736842105263
18,12,430,,48,83,98,3,0.5646551724137931
18,12,432,,29,93,9,42,0.7052023121387283
18,12,433,,24,156,9,32,0.8144796380090498
18,12,434,,39,78,29,0,0.8013698630136986
18,12,435,,29,102,10,22,0.803680981595092
18,12,436,,48,174,5,16,0.9135802469135802
18,14,379,,31,33,21,21,0.6037735849056604
18,14,380,,13,83,39,26,0.5962732919254659
18,14,381,,19,43,10,3,0.8266666666666667
18,14,382,,26,148,8,54,0.7372881355932204
18,14,384,,44,138,10,30,0.8198198198198198
18,14,385,,78,84,6,6,0.9310344827586207
18,14,386,,27,163,85,3,0.6834532374100719
18,14,387,,14,205,29,2,0.876
18,14,388,,47,165,36,6,0.8346456692913385
18,14,389,,32,120,32,29,0.7136150234741784
18,14,390,,148,36,25,0,0.8803827751196173
18,14,391,,157,44,36,4,0.8340248962655602
18,14,392,,72,118,73,5,0.7089552238805971
18,14,408,,34,40,20,17,0.6666666666666666
18,14,428,,89,94,77,16,0.6630434782608695
18,14,429,,70,98,26,15,0.8038277511961722
18,14,430,,48,93,88,3,0.6077586206896551
18,14,432,,23,94,8,48,0.6763005780346821
18,14,433,,20,156,9,36,0.7963800904977375
18,14,434,,39,87,20,0,0.863013698630137
18,14,435,,22,109,3,29,0.803680981595092
18,14,436,,48,176,3,16,0.9218106995884774
18,16,379,,28,37,17,24,0.6132075471698113
18,16,380,,4,90,32,35,0.5838509316770186
18,16,381,,9,45,8,13,0.72
18,16,382,,26,148,8,54,0.7372881355932204
18,16,384,,39,138,10,35,0.7972972972972973
18,16,385,,68,85,5,16,0.8793103448275862
18,16,386,,27,185,63,3,0.762589928057554
18,16,387,,14,224,10,2,0.952
18,16,388,,43,180,21,10,0.8779527559055118
18,16,389,,27,142,10,34,0.7934272300469484
18,16,390,,147,40,21,1,0.8947368421052632
18,16,391,,156,51,29,5,0.8589211618257261
18,16,392,,69,156,35,8,0.8395522388059702
18,16,408,,34,53,7,17,0.7837837837837838
18,16,428,,79,125,46,26,0.7391304347826086
18,16,429,,64,113,11,21,0.84688995215311
18,16,430,,48,99,82,3,0.6336206896551724
18,16,432,,20,97,5,51,0.6763005780346821
18,16,433,,12,157,8,44,0.7647058823529411
18,16,434,,37,88,19,2,0.8561643835616438
18,16,435,,16,110,2,35,0.7730061349693251
18,16,436,,42,179,0,22,0.9094650205761317
18,18,379,,28,39,15,24,0.6320754716981132
18,18,380,,4,98,24,35,0.6335403726708074
18,18,381,,9,48,5,13,0.76
18,18,382,,17,153,3,63,0.7203389830508474
18,18,384,,39,138,10,35,0.7972972972972973
18,18,385,,63,85,5,21,0.8505747126436781
18,18,386,,22,202,46,8,0.8057553956834532
18,18,387,,14,224,10,2,0.952
18,18,388,,37,187,14,16,0.8818897637795275
18,18,389,,16,143,9,45,0.7464788732394366
18,18,390,,147,43,18,1,0.9090909090909091
18,18,391,,156,51,29,5,0.8589211618257261
18,18,392,,67,166,25,10,0.8694029850746269
18,18,408,,32,55,5,19,0.7837837837837838
18,18,428,,76,134,37,29,0.7608695652173914
18,18,429,,60,116,8,25,0.8421052631578947
18,18,430,,36,122,59,15,0.6810344827586207
18,18,432,,9,102,0,62,0.6416184971098265
18,18,433,,3,164,1,53,0.755656108597285
18,18,434,,33,90,17,6,0.8424657534246576
18,18,435,,16,110,2,35,0.7730061349693251
18,18,436,,36,179,0,28,0.8847736625514403
18,20,379,,16,48,6,36,0.6037735849056604
18,20,380,,3,102,20,36,0.6521739130434783
18,20,381,,9,48,5,13,0.76
18,20,382,,16,154,2,64,0.7203389830508474
18,20,384,,38,139,9,36,0.7972972972972973
18,20,385,,57,86,4,27,0.8218390804597702
18,20,386,,22,220,28,8,0.8705035971223022
18,20,387,,14,227,7,2,0.964
18,20,388,,35,194,7,18,0.9015748031496063
18,20,389,,13,146,6,48,0.7464788732394366
18,20,390,,147,43,18,1,0.9090909090909091
18,20,391,,153,55,25,8,0.8630705394190872
18,20,392,,67,170,21,10,0.8843283582089553
18,20,408,,32,55,5,19,0.7837837837837838
18,20,428,,68,146,25,37,0.7753623188405797
18,20,429,,60,120,4,25,0.861244019138756
18,20,430,,25,142,39,26,0.7198275862068966
18,20,432,,6,102,0,65,0.6242774566473989
18,20,433,,2,164,1,54,0.751131221719457
18,20,434,,32,96,11,7,0.8767123287671232
18,20,435,,13,110,2,38,0.754601226993865
18,20,436,,36,179,0,28,0.8847736625514403
18,22,379,,16,52,2,36,0.6415094339622641
18,22,380,,3,107,15,36,0.6832298136645962
18,22,381,,5,48,5,17,0.7066666666666667
18,22,382,,10,154,2,70,0.6949152542372882
18,22,384,,38,141,7,36,0.8063063063063063
18,22,385,,56,87,3,28,0.8218390804597702
18,22,386,,16,227,21,14,0.8741007194244604
18,22,387,,14,229,5,2,0.972
18,22,388,,30,194,7,23,0.8818897637795275
18,22,389,,13,146,6,48,0.7464788732394366
18,22,390,,147,45,16,1,0.9186602870813397
18,22,391,,153,55,25,8,0.8630705394190872
18,22,392,,65,171,20,12,0.8805970149253731
18,22,408,,30,56,4,21,0.7747747747747747
18,22,428,,58,151,20,47,0.7572463768115942
18,22,429,,38,120,4,47,0.7559808612440191
18,22,430,,22,148,33,29,0.7327586206896551
18,22,432,,0,102,0,71,0.5895953757225434
18,22,433,,2,164,1,54,0.751131221719457
18,22,434,,18,96,11,21,0.7808219178082192
18,22,435,,13,112,0,38,0.7668711656441718
18,22,436,,33,179,0,31,0.8724279835390947
18,24,379,,14,52,2,38,0.6226415094339622
18,24,380,,3,107,15,36,0.6832298136645962
18,24,381,,5,48,5,17,0.7066666666666667
18,24,382,,10,154,2,70,0.6949152542372882
18,24,384,,37,142,6,37,0.8063063063063063
18,24,385,,52,87,3,32,0.7988505747126436
18,24,386,,15,232,16,15,0.8884892086330936
18,24,387,,14,231,3,2,0.98
18,24,388,,30,197,4,23,0.8937007874015748
18,24,389,,13,148,4,48,0.755868544600939
18,24,390,,147,45,16,1,0.9186602870813397
18,24,391,,153,55,25,8,0.8630705394190872
18,24,392,,62,172,19,15,0.8731343283582089
18,24,408,,30,57,3,21,0.7837837837837838
18,24,428,,54,155,16,51,0.7572463768115942
18,24,429,,31,121,3,54,0.7272727272727273
18,24,430,,6,156,25,45,0.6982758620689655
18,24,432,,0,102,0,71,0.5895953757225434
18,24,433,,2,165,0,54,0.755656108597285
18,24,434,,16,96,11,23,0.7671232876712328
18,24,435,,12,112,0,39,0.7607361963190185
18,24,436,,0,179,0,64,0.7366255144032922
18,26,379,,14,52,2,38,0.6226415094339622
18,26,380,,3,111,11,36,0.7080745341614907
18,26,381,,4,49,4,18,0.7066666666666667
18,26,382,,7,154,2,73,0.6822033898305084
18,26,384,,37,142,6,37,0.8063063063063063
18,26,385,,52,87,3,32,0.7988505747126436
18,26,386,,8,240,8,22,0.8920863309352518
18,26,387,,14,231,3,2,0.98
18,26,388,,28,197,4,25,0.8858267716535433
18,26,389,,13,148,4,48,0.755868544600939
18,26,390,,147,45,16,1,0.9186602870813397
18,26,391,,153,55,25,8,0.8630705394190872
18,26,392,,60,173,18,17,0.8694029850746269
18,26,408,,29,57,3,22,0.7747747747747747
18,26,428,,46,162,9,59,0.7536231884057971
18,26,429,,18,123,1,67,0.6746411483253588
18,26,430,,4,156,25,47,0.6896551724137931
18,26,432,,0,102,0,71,0.5895953757225434
18,26,433,,0,165,0,56,0.746606334841629
18,26,434,,16,97,10,23,0.773972602739726
18,26,435,,12,112,0,39,0.7607361963190185
18,26,436,,0,179,0,64,0.7366255144032922
18,28,379,,14,52,2,38,0.6226415094339622
18,28,380,,3,115,7,36,0.7329192546583851
18,28,381,,2,52,1,20,0.72
18,28,382,,7,154,2,73,0.6822033898305084
18,28,384,,34,144,4,40,0.8018018018018018
18,28,385,,52,88,2,32,0.8045977011494253
18,28,386,,8,243,5,22,0.9028776978417267
18,28,387,,14,234,0,2,0.992
18,28,388,,27,199,2,26,0.889763779527559
18,28,389,,13,148,4,48,0.755868544600939
18,28,390,,147,45,16,1,0.9186602870813397
18,28,391,,151,56,24,10,0.8589211618257261
18,28,392,,56,173,18,21,0.8544776119402985
18,28,408,,28,57,3,23,0.7657657657657657
18,28,428,,30,165,6,75,0.7065217391304348
18,28,429,,11,123,1,74,0.6411483253588517
18,28,430,,3,156,25,48,0.6853448275862069
18,28,432,,0,102,0,71,0.5895953757225434
18,28,433,,0,165,0,56,0.746606334841629
18,28,434,,15,104,3,24,0.815068493150685
18,28,435,,12,112,0,39,0.7607361963190185
18,28,436,,0,179,0,64,0.7366255144032922
